"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BinhPhuoc,10/09/2016,398200,31272,80556,10582,28124,41303,81538,14012,23052,72058,69789,32608,0257,5760,8829,1439,175,45
BinhPhuoc,27/08/2016,996557,44507,44644,71023,26184,80440,77454,79390,03682,68166,18936,74326,0325,1550,9092,2980,143,19
BinhPhuoc,20/08/2016,118403,46231,33199,02473,44640,03596,12603,64923,53704,77587,51501,44298,2338,3639,8431,9433,557,53
BinhPhuoc,13/08/2016,276138,06466,96589,75284,00191,77220,04008,66951,57224,46913,72615,74571,7047,4621,6843,1345,283,62
BinhPhuoc,06/08/2016,942241,43234,02939,63186,43431,27844,17927,35077,84659,34544,62881,95910,2956,9326,5997,9985,782,88
BinhPhuoc,30/07/2016,218417,59563,06274,60055,20459,56140,40684,00940,55408,91752,11708,62931,1811,5349,6783,3617,996,22
BinhPhuoc,23/07/2016,141516,70021,74499,06869,87824,95306,76450,84178,24581,63085,48130,53436,3682,1519,9561,7161,693,59
BinhPhuoc,16/07/2016,265905,56550,65083,94957,79197,40840,08829,96306,60863,39816,60777,56941,9831,6631,4223,9578,790,22
BinhPhuoc,09/07/2016,841913,92389,85097,53939,56065,06270,07569,76754,35820,45210,66037,01613,7085,3048,6965,2130,746,11
BinhPhuoc,02/07/2016,908054,30022,09216,05094,15470,36632,81462,80100,88526,30899,31903,66851,9985,9553,8734,0960,570,52
BinhPhuoc,18/06/2016,951180,83067,42470,20603,23013,29385,65601,24151,60739,36808,01959,19086,5579,2257,0100,4737,529,44
BinhPhuoc,11/06/2016,196808,41308,29422,87721,71268,24168,61289,66560,79325,69800,41172,99924,5469,7189,0752,0802,647,81
BinhPhuoc,04/06/2016,551355,62444,47852,26392,33604,66019,64284,67809,60961,42706,05447,86208,7972,7799,2422,4590,337,05
BinhPhuoc,28/05/2016,474613,06446,21668,65168,89000,76558,06636,70838,66519,55335,29492,94954,8109,1449,9573,6768,738,05
BinhPhuoc,21/05/2016,382477,93608,50450,73192,57570,92193,87504,83320,29537,92208,90197,54302,1284,5176,0847,9607,686,85
