"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
DacNong,2016/11/12,50883,75242,60580,83251,96787,59029,63314,29859,41266,94549,53649,47720,1966,2336,2762,3417,526,95
DacNong,2016/11/05,62039,50456,28137,49953,01552,58581,86392,75241,60760,33944,39615,16117,3968,0997,8009,8392,838,05
DacNong,2016/10/29,71038,67555,44601,17421,58233,27337,19563,03091,37373,41832,99905,14554,5355,4620,7955,7453,234,39
DacNong,2016/10/22,06271,69740,82859,37105,77604,22751,81996,84656,21733,56419,80785,69322,1465,0785,7183,0127,285,04
DacNong,2016/10/15,86306,58552,33126,61622,53214,31691,81444,90740,00793,20648,16853,16471,6761,2093,7308,2782,897,35
DacNong,2016/10/08,89932,90345,83733,56141,37656,79645,48635,70391,61823,86787,92121,67296,7610,6629,1662,3677,572,48
DacNong,2016/10/01,98190,01929,50144,95110,66965,00956,38112,75839,70411,33927,34689,44621,3556,7923,3064,8887,282,03
DacNong,2016/09/24,58376,18879,82807,28173,28524,01857,66323,31265,50427,45147,11125,80836,4902,6430,1951,3244,124,53
DacNong,2016/09/17,10420,54106,44575,52605,69390,98526,67233,30797,81676,05015,59326,51115,9399,5984,6860,5962,860,62
DacNong,2016/09/10,61286,61401,82771,53512,11042,91468,99516,37307,56873,68809,21977,23533,9262,8618,0346,6380,814,84
DacNong,2016/08/27,82200,59865,70315,34166,67239,28095,64339,93646,95433,06307,48779,32936,4236,7442,9137,1936,132,68
DacNong,2016/08/20,37599,20604,61292,78918,08538,12624,72581,09433,99256,63139,93922,83203,1326,3829,9338,4195,417,55
DacNong,2016/08/13,77118,05675,20357,08601,86024,40873,28289,54877,32696,32887,70323,13971,0411,5165,5445,4686,138,18
DacNong,2016/08/06,16049,54726,20732,97903,02290,85070,35095,43215,73674,18688,08832,29422,1550,0706,3435,4821,917,76
DacNong,2016/07/30,17068,47830,35693,43585,13228,46110,54804,14562,84718,75049,78755,67651,5841,0553,9370,1208,892,15
