"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
BacLieu,16/02/2016,161811,01173,70084,68734,54421,03118,78368,12212,94015,83578,54584,94828,7889,4656,9584,2674,308,70
BacLieu,09/02/2016,605809,12834,73866,36006,73089,43757,31259,15497,50376,95520,61402,33102,3169,2172,6783,4717,754,00
BacLieu,02/02/2016,249152,35164,34948,29358,85412,06695,72491,19963,35007,74316,85566,11364,5466,1476,7365,7210,604,33
BacLieu,26/01/2016,215828,22322,27701,95969,95105,54194,19645,50514,45011,61527,14733,95205,3371,7680,4883,6945,534,84
BacLieu,19/01/2016,930985,58377,53224,13216,77167,31970,68559,05201,32075,79616,02006,63470,0382,8757,5036,1420,075,05
BacLieu,12/01/2016,921375,89741,95212,18779,40046,72486,45020,15570,62022,49592,45569,83456,0216,7882,8922,8951,319,40
BacLieu,05/01/2016,869274,51813,47731,70743,10473,98879,76780,04593,03966,95547,90114,76621,7448,5527,5947,3020,882,37
BacLieu,29/12/2015,877308,73471,16220,20101,20200,03515,71725,29295,05595,05245,73201,83430,1664,3177,1314,5815,210,86
BacLieu,22/12/2015,998778,63413,85666,06849,85818,64098,02373,68322,21974,97296,47904,86819,4409,4077,9343,9480,953,38
BacLieu,15/12/2015,762628,65610,97595,23619,39689,88552,78473,03078,46536,00189,37889,75764,0597,0959,6917,6186,311,77
BacLieu,08/12/2015,282480,24788,81252,37103,22479,77169,22064,49804,56107,05140,34656,84817,1507,9424,6457,3299,379,77
BacLieu,01/12/2015,141424,67068,50830,35499,99077,15321,29859,87227,73232,15714,01333,40751,6111,3899,5014,9183,839,85
BacLieu,24/11/2015,126031,03565,07589,52174,20902,34023,52006,85258,54324,57594,56272,15975,1906,3427,1693,9751,393,50
BacLieu,17/11/2015,065715,58395,31623,62406,71029,91111,03877,35618,48315,78085,48626,84524,4288,7029,5601,1158,646,20
BacLieu,10/11/2015,875158,71984,61692,92394,76669,17382,10368,10645,74792,96847,48931,61191,9094,1751,4939,5855,144,24
BacLieu,03/11/2015,824237,79691,04006,27805,25238,53374,06559,95756,81583,30101,18737,23494,5977,4741,0203,2221,946,23
BacLieu,27/10/2015,087396,68476,19985,30205,60619,70915,71679,04046,19835,02063,24120,81165,1222,7330,2290,2274,329,66
BacLieu,20/10/2015,935805,42849,32681,23551,65772,21850,81448,46621,91144,05697,70090,15478,7475,2604,7677,5762,051,43
BacLieu,13/10/2015,260990,64859,93733,60868,53585,69662,87946,41020,44215,05291,24855,69818,8343,3449,7354,3254,082,81
BacLieu,06/10/2015,981592,83329,98013,21649,18957,79529,63975,55141,98248,62412,02225,47069,6181,1275,0496,7808,083,16
BacLieu,29/09/2015,644551,61349,26354,62639,43300,61830,06213,73864,32166,57552,28027,98663,8543,5709,4442,6210,012,90
BacLieu,22/09/2015,505184,85124,10568,43847,17497,73974,57169,60064,85888,16959,76175,02044,4074,6978,4649,8070,930,58
BacLieu,15/09/2015,650634,99750,65388,53957,19735,15405,88621,97752,40111,86538,09262,85444,0990,3706,4426,6391,625,57
BacLieu,08/09/2015,842548,16687,99755,12621,19436,15341,18055,91791,79594,32189,84113,20619,0226,5207,3147,5901,627,24
BacLieu,01/09/2015,384597,24010,59999,91679,01206,03759,44692,79378,85011,81793,23415,75524,5119,4535,8749,3700,234,17
BacLieu,25/08/2015,966419,55552,10223,28654,50272,45629,72728,32888,02719,37360,23975,00697,9308,9676,2319,2414,968,78
BacLieu,18/08/2015,114146,07713,03786,68060,45476,92551,60779,26591,44529,05112,23727,88615,3353,2534,8991,0279,378,01
BacLieu,11/08/2015,120739,86942,70508,57128,78568,34860,72429,85506,82919,46591,92147,13575,3703,0065,1980,4506,154,49
BacLieu,04/08/2015,175604,01306,17777,12354,37933,19895,50743,70637,52397,14824,88671,98028,8068,4854,5437,9538,441,26
BacLieu,28/07/2015,924031,79542,82141,11835,46152,90320,59974,39912,01153,89846,23137,13582,6954,4061,8940,3296,505,74
BacLieu,21/07/2015,680907,08406,08280,58495,19834,66892,26492,09654,96810,88149,33243,24138,2607,8473,3934,1861,101,66
BacLieu,14/07/2015,319909,25483,80512,90576,68586,25527,66866,14743,45735,32223,04361,69256,6463,4616,0817,4706,582,52
BacLieu,07/07/2015,040392,87632,12629,36948,79513,33624,25119,72839,77379,41022,94597,35826,5723,5867,3600,6596,467,20
BacLieu,30/06/2015,817885,59683,42642,23383,85944,31262,99009,27443,95300,41172,25270,45186,0047,9239,9852,1523,375,15
