"dai","ngay","giai_db","giai_1","giai_2","giai_31","giai_32","giai_41","giai_42","giai_43","giai_44","giai_45","giai_46","giai_47","giai_5","giai_61","giai_62","giai_63","giai_7","giai_8"
TraVinh,2016/01/29,139733,70425,91337,38826,26600,20511,02746,36269,32449,09182,00275,69479,2557,2821,8655,6373,705,80
TraVinh,2016/01/22,136079,34154,61027,24773,73175,92877,58365,48317,94734,81266,58311,23428,8683,3926,4219,7785,826,86
TraVinh,2016/01/15,303283,37936,40722,87089,13793,69413,29065,09986,29369,99795,15071,34384,1913,4316,0904,4270,708,55
TraVinh,2016/01/08,329494,30586,76424,62970,58285,14007,97358,31648,82486,91908,31622,52006,0492,6770,0739,9646,745,80
TraVinh,2016/01/01,172178,71255,26310,87245,88040,86993,01644,07030,62155,37078,87225,91800,1112,6953,6665,4756,717,22
TraVinh,2015/12/25,193636,21167,33760,72682,73012,35444,69360,32303,64488,73169,59995,59846,0653,4377,5452,9101,594,36
TraVinh,2015/12/18,915482,89835,47198,89620,53258,65639,72326,15123,59331,60142,90600,99098,1659,7859,7852,6270,319,09
TraVinh,2015/12/11,466154,14937,88600,95607,49820,03282,31937,66040,97819,73823,05340,96673,6761,9706,7165,0480,018,24
TraVinh,2015/12/04,285583,57587,37890,45840,02417,92043,92434,96575,50703,18184,59216,48640,4410,4347,9343,5119,802,34
TraVinh,2015/11/27,847503,58411,13708,44460,26510,68236,29641,59324,73012,59053,01832,78064,8581,1006,7591,0458,045,23
TraVinh,2015/11/20,993550,41512,37322,42344,74982,99040,27030,00904,22188,99397,75293,62369,2246,2405,3785,8383,655,90
TraVinh,2015/11/13,639226,27519,10200,28453,90734,26161,40948,54582,06138,93539,60780,03596,0708,2924,7297,4844,915,01
TraVinh,2015/11/06,519432,73483,50345,67082,94681,90345,68863,34368,80803,46639,05036,78915,7756,3404,2718,5576,585,10
TraVinh,2015/10/30,101932,74952,18373,17328,86431,31539,32776,68486,23184,51469,01263,28637,0558,1547,8575,2518,315,37
TraVinh,2015/10/23,492383,26852,93725,29973,06140,21613,11813,95167,48549,30729,59119,68714,5908,0793,2860,9372,713,65
TraVinh,2015/10/16,600544,35039,74100,19382,21896,70773,63325,10918,75752,12734,15048,58875,1009,7570,9909,0684,264,45
TraVinh,2015/10/09,516653,84606,09612,90669,66081,05192,46540,89577,64362,77331,34087,38590,4168,8623,0671,4146,713,63
TraVinh,2015/10/02,736973,04343,24637,05630,77032,02208,65296,28381,33459,60795,48738,19162,4791,7764,4170,1718,057,26
TraVinh,2015/09/25,468883,42328,45333,64568,75309,18125,24955,44680,02980,87211,63528,33982,0033,7121,8373,1394,915,98
TraVinh,2015/09/18,016692,75361,65598,53743,46800,50399,27912,98369,24265,93836,18537,35997,5722,2570,3284,2386,443,81
